id,status,speaker,podcast,text
74ff03d7-af0c-4fec-bee3-05b7f9247345,pending,Joe Zappa,Open Market,Most companies aren't answering additional questions like 'What's wrong with the status quo?' and 'What needs to change?' That's why they can't gain attention because no one really wants to interact with content that's just 'Here's what we do and for whom.'
08f755c6-fda6-45a7-b1fa-f80172fda46b,pending,Unknown,Open Market,"In startups, we hear a lot about product market fit in investing. You know, one of the things that I've come to really look for is a, is founder market fit, right? Like is somebody built for this business?"
0ac7246a-c0a4-44b4-9b48-1ca75845a7ef,pending,Joe Zappa,Open Market,"We're living in an era of unaccountable advertising. Tech has advanced, but TV advertising has not advanced along with it. That is why TV advertising's lunch has been eaten by search and social for over a decade."
f8ee3da2-9e4e-4748-a84d-a17bf8ed6ecd,pending,Host 1,The Aperiam Podcast,"At some point, everything becomes an ads business. Doesn't matter where you start. Just the volume. They have to."
5b0c2ffd-67ad-414e-9e6b-e938b30107e0,pending,Host,The Aperiam Podcast,"We're going to laugh that we suggested people log into websites and line items and strategies. At some point, the idea of 'put in your goals, let the machine do what it needs to do' will feel like the way."
f51f7655-632a-466d-b75e-f35b42a7c419,pending,Guest,The Aperiam Podcast,"Stop being a spender of money. Start being a driver of results. CMO, become a chief growth officer."
65cdd223-38f6-4120-86ac-046406513ce2,pending,Joe Zawadzki,The Aperiam Podcast,"It was a non-obvious bet that CTV would be used as a performance medium, because a decade ago, it was all brand building. You never thought about a 30-second spot as a place to actually drive performance."
21f210a7-680f-4e7d-bc2e-2330bda1cd8e,pending,Host 1,The Aperiam Podcast,I'm going to call it the implosion of creative agencies. The creative acceleration is going to lead to a dramatic structural shift in the creative agency.
ba1d8500-2d22-41e7-95a4-527aefa36c27,pending,Host 2,The Aperiam Podcast,"The agents are coming. By the end of next year, we're going to see agents everywhere, doing operational ad tech stuff, reporting, campaign setup, optimization, and consumers will be comfortable with it."
29a3e67c-b7fd-4b92-a584-6aad40a41cab,pending,Host,The Aperiam Podcast,"The reality is, the web is increasingly for agents and bots first and for people second."
d078c32b-dd9b-4adf-81cb-5512f89aba4c,pending,Joe Zawadzki,The Aperiam Podcast,"The idea of a CMO dashboard where I can see everything, turn the knobs and dials, and minority report my media is kind of obvious. If not now, when?"
ecd67e8d-688b-4bbe-b705-f7cd85e0c80c,pending,Julie Van Ullen,AdTechGod Pod,I get up every morning because I fundamentally love the free internet. I love free media. I will do everything in my power to make sure that it remains that way.
982ef514-ed8b-433e-b65d-3ac049d879d2,pending,Julie Van Ullen,AdTechGod Pod,"You stand on the shoulders, let others stand on your shoulders. If something's not working for you, find the next thing and the next place who will accept you and help you grow."
4bdfd6f2-145d-4187-809c-350e38f349f8,pending,Julie Van Ullen,AdTechGod Pod,The criticality of measurement in the future of the continued path of fragmentation is to be the source of truth and to be an agnostic source of truth.
fecdfc30-05fb-47e8-b0a3-411549be4037,pending,Julie Van Ullen,AdTechGod Pod,People and trust is the currency that matters.
6d3c69b3-a3dd-42a7-8c7b-b32b72a9df7f,pending,Julie Van Ullen,AdTechGod Pod,There's an understanding that grading their own homework isn't going to work. They're turning to folks like iSpot to help bring those pieces together for marketers.
2af9c462-098f-4f70-84c4-08e058039b67,pending,Julie Van Ullen,AdTechGod Pod,"It's very easy to get pulled into wanting to create kind of corporate veneers, but at the center of everything that I'm proud of is the fact that I am very much the same human being here on this podcast as I am out of drinks."
b709ac41-d48b-4de2-8397-c9f18119062b,pending,Host,The AI Edge Podcast,"The agency as a filter layer becomes so much more important because that advertiser does not have the time, should not be taking the time to look at all those shiny objects."
775055ef-b0fb-4c83-8292-252854e0dd2d,pending,Sarah Caputo,The AI Edge Podcast,"This type of technology is actually what CTV needs in order to scale personalization. It's not DCO. The data does not leave client native systems and environments, and it uses edge computing."
f710562f-4edd-4ab2-8d84-614029f7a557,pending,Sarah Caputo,The AI Edge Podcast,"Brands shouldn't need to touch this. They need the outside experts. To me, it becomes more about advisory."
3eaf4a49-2c76-4d80-a836-69de63550644,pending,Miles,The AI Edge Podcast,"The idea of AI creating operational efficiency is not a differentiator anymore. The differentiator is going to be scale, data, quality, relevance, and audience, because operational efficiency is now expected."
9c21ebfd-a6a7-4671-a591-d7bed35b0e46,pending,Miles,The AI Edge Podcast,"Meta is in a unique position to connect AI's usefulness to the real world. Just because a product like Manus or other products are typically used in digital-only environments, there's a massive opportunity to make AI useful outside of coding."
bd9c8d0b-8d77-4986-83f8-f0845990fd8a,pending,Sarah Caputo,The AI Edge Podcast,"The consumer pays for our industry's bloat and excess. Customer acquisition costs are inflated unnecessarily because of this, and I think we all have a responsibility to unpack that."
b561a3c9-64eb-4315-afd8-7840be234313,pending,Sarah Caputo,The AI Edge Podcast,"Everyone's thinking about it too much like Google in terms of monetization. They have to keep agnosticism alive. What if he monetized ads differently, like YouTube, where brands advertise for access before you enter the platform?"
b00ce14f-8e54-45ed-a55e-91a02d4184e5,pending,Tim Vanderhook,Marketecture,An autonomous system is what's going to be required in order to compete with those walled garden offerings.
7ff5c8d9-95c9-40b8-9578-9c40340084a7,pending,Ari Paparo,Marketecture,"This is not a black box AI solution; it's full transparency but no control. You get to know all the things you're used to in a self-service campaign, but you don't get the control to change it."
b495db5d-d6d8-4119-853a-4b7468d1ad93,pending,Chris Vanderhook,Marketecture,"Do you think Meta knows who's a bot in their app and who's a human? Of course they do. They don't waste their time showing ads to bots, but the open internet does."
897bf75c-ca2f-49d0-9b69-300289d7d5fb,pending,Chris Vanderhook,Marketecture,The AI campaign versus the human campaign... 45% of the conversions were click-based conversions. That's the signal within the signal that this thing is striking gold.
71eaa6f4-e401-47c6-a107-27067f89d84e,pending,Tim Vanderhook,Marketecture,"We wanted to launch the first fully autonomous ad product for the open internet. Humans go to sleep, they take vacation. In the end, we need autonomous systems."
3ac768a5-3473-4ce8-bdde-525da9657396,pending,Chris Vanderhook,Marketecture,"We have to be able to use first principles in advertising: this must be shown to a real person, they must actually see the ad, and the ad must be relevant to the content."
90c18cae-b180-42c7-b1bf-878518c3d57f,pending,Chris Vanderhook,Marketecture,Autonomy once you implement an autonomous brain you remove decision latency and latency is where campaign performance leaks. That's the line of thought of why AI wins; there's no decision latency or thought or 'I'll wait till tomorrow.'
4452040d-e8cc-4f97-ba5c-91ca9f34be2b,pending,Chris Vanderhook,Marketecture,An autonomous system is what's going to be required in order to compete with those walled garden offerings.
2d502d5d-8ca5-4c50-9d46-72c94c44d188,pending,Tim Vanderhook,Marketecture,"Do you think Meta knows who's a bot in their app and who's a human? Of course they do. You think that they waste their time showing Shark Ninja ads to bots? No, they don't. But the open Internet does."
d1142068-4cc7-4f3e-be26-c48c67c20d97,pending,Chris Vanderhook,Marketecture,The AI campaign versus the human campaign... 45% of the conversions were click-based conversions. And anyone who's been in this as long as we have knows that's the signal within the signal that this thing is striking gold.
6395a29b-1d9f-4ee7-ba65-049ccb5a5204,pending,Tim Vanderhook,Marketecture,"We wanted to launch the first fully autonomous ad product for the open Internet. Humans go to sleep. They take vacation. In the end, we need autonomous systems."
c175cc93-5a74-4d0c-ba29-c057c2e6198a,pending,Tim Vanderhook,Marketecture,We have to be able to use first principles in advertising. This must be shown to a real person. They must actually see the ad. The ad must be relevant to the concept that's on the screen.
6248d214-70e9-425a-b284-375c013f2296,pending,Chris Vanderhook,Marketecture,"Once you implement an autonomous brain, you remove decision latency. And latency is where campaign performance leaks. That is the line of thought of why AI wins, is there's no decision latency or thought or I wait till tomorrow."
ef04247b-a090-4e58-b44f-55361e6584a9,pending,Gareth,Adtech Adtalk,"The reason AI is powerful for the answers is that it has all the data. People don't talk about it, but the reason these chatbots are powerful is they scraped everything."
68c3eefd-1a0c-46af-a886-f36f22874523,pending,Gareth,Adtech Adtalk,"If inventory quality doesn't make your performance better, it's not inventory quality."
623d1eca-e22c-40de-a09a-81dbc39bbb77,pending,Gareth,Adtech Adtalk,Most exchanges don't support impression level data. It's not a thing. So all the data you get is bundled up for the entire page.
c2525dcc-190e-406d-bc17-6d62231c3e85,pending,Gareth,Adtech Adtalk,The solution is that there needs to be a vendor whose only job it is to accurately describe advertising opportunities. That's their only job and to measure historical performance against those.
450aa62d-2aee-4527-8867-8796e2e6f777,pending,Gareth,Adtech Adtalk,The Facebook banner business is $130 billion a year. Programmatic's banner business is $30 billion. Facebook makes four times the money with one fourth of the traffic.
